,Цена квартиры,Тип квартиры,Станция метро,Минут до метро,Регион,Кол-во комнат,Площадь,Жилая площадь,Площадь кухни,Этаж,Ремонт
2007,134400000.0,Вторичноё жильё, Кропоткинская,3.0,Москва,2.0,64.0,7.0,11.9,2.0,Без ремонта
2008,13380000.0,Вторичноё жильё, Севастопольская,30.0,Москва,2.0,44.7,28.8,6.7,4.0,Европейский стиль
2009,22900000.0,Вторичноё жильё, Авиамоторная,11.0,Москва,2.0,60.0,35.4,19.6,27.0,Европейский стиль
2010,34000000.0,Вторичноё жильё, Белорусская,14.0,Москва,2.0,64.0,20.0,25.0,3.0,Дизайнерский
2011,35000000.0,Вторичноё жильё, Аминьевская,2.0,Москва,2.0,61.0,33.0,11.7,17.0,Дизайнерский
2012,35995000.0,Вторичноё жильё, Тульская,25.0,Москва,2.0,94.2,35.0,14.4,7.0,Европейский стиль
2013,57900000.0,Вторичноё жильё, Тестовская,4.0,Москва,2.0,78.0,41.6,13.1,46.0,Дизайнерский
2014,13700000.0,Вторичноё жильё, Коммунарка,21.0,Москва,2.0,76.2,45.0,12.0,1.0,Без ремонта
2015,18500000.0,Вторичноё жильё, Сокольники,10.0,Москва,2.0,44.0,20.0,15.0,3.0,Европейский стиль
2016,36000000.0,Вторичноё жильё, Тульская,5.0,Москва,2.0,95.0,50.2,14.5,7.0,Дизайнерский
2017,10500000.0,Вторичноё жильё, Щёлковская,14.0,Москва,2.0,37.0,20.8,9.7,3.0,Косметический
2018,25900000.0,Вторичноё жильё, Полежаевская,3.0,Москва,2.0,56.0,26.7,11.8,26.0,Европейский стиль
2019,32000000.0,Вторичноё жильё, Лефортово,6.0,Москва,2.0,82.9,41.5,18.8,4.0,Без ремонта
2020,33500000.0,Вторичноё жильё, Смоленская,7.0,Москва,2.0,43.0,20.0,10.0,2.0,Дизайнерский
2021,40400000.0,Вторичноё жильё, Аэропорт,13.0,Москва,2.0,68.0,36.5,12.3,2.0,Без ремонта
1990,68000000.0,Вторичноё жильё, Таганская,7.0,Москва,2.0,61.0,34.0,8.0,4.0,Дизайнерский
1991,68000000.0,Вторичноё жильё, Тестовская,4.0,Москва,2.0,90.0,47.6,14.1,48.0,Дизайнерский
1992,78000000.0,Вторичноё жильё, Смоленская,7.0,Москва,2.0,100.0,52.7,14.9,5.0,Дизайнерский
1993,99000000.0,Вторичноё жильё, Фрунзенская,11.0,Москва,2.0,90.0,40.0,14.0,5.0,Дизайнерский
1994,149000000.0,Вторичноё жильё, Деловой центр,5.0,Москва,2.0,124.0,64.8,16.9,45.0,Дизайнерский
1995,149000000.0,Вторичноё жильё, Деловой центр,5.0,Москва,2.0,113.0,59.3,16.0,63.0,Дизайнерский
1996,11200000.0,Вторичноё жильё, Медведково,20.0,Москва,2.0,50.0,29.0,8.3,7.0,Косметический
1997,11900000.0,Вторичноё жильё, Фонвизинская,5.0,Москва,2.0,45.0,30.0,7.0,3.0,Без ремонта
1998,14500000.0,Вторичноё жильё, Крымская,6.0,Москва,2.0,42.5,28.0,10.2,2.0,Дизайнерский
1999,16500000.0,Вторичноё жильё, Красный Строитель,8.0,Москва,2.0,51.0,30.0,11.0,14.0,Европейский стиль
2000,18000000.0,Вторичноё жильё, Багратионовская,22.0,Москва,2.0,44.0,19.0,10.3,14.0,Дизайнерский
2001,25000000.0,Вторичноё жильё, Фили,14.0,Москва,2.0,71.0,34.0,14.0,5.0,Европейский стиль
2002,27400000.0,Вторичноё жильё, Фили,16.0,Москва,2.0,69.0,45.0,15.0,3.0,Дизайнерский
2003,28300000.0,Вторичноё жильё, Рабочий посёлок,21.0,Москва,2.0,60.0,30.0,20.0,17.0,Дизайнерский
2004,31000000.0,Вторичноё жильё, Бауманская,9.0,Москва,2.0,80.0,53.0,12.0,3.0,Дизайнерский
2005,35000000.0,Вторичноё жильё, Шаболовская,11.0,Москва,2.0,57.4,31.2,11.4,5.0,Дизайнерский
1974,67200000.0,Вторичноё жильё, Динамо,3.0,Москва,2.0,74.6,56.6,12.8,10.0,Дизайнерский
1975,25000000.0,Вторичноё жильё, Аминьевская,8.0,Москва,2.0,59.7,33.0,18.0,35.0,Без ремонта
1976,26000000.0,Вторичноё жильё, Полежаевская,17.0,Москва,2.0,55.0,29.6,10.9,23.0,Европейский стиль
1977,53500000.0,Вторичноё жильё, Тестовская,3.0,Москва,2.0,72.0,38.5,12.6,26.0,Дизайнерский
1978,69000000.0,Вторичноё жильё, Смоленская,4.0,Москва,2.0,89.5,7.0,14.0,2.0,Дизайнерский
1980,19250000.0,Вторичноё жильё, Киевская,10.0,Москва,2.0,60.8,40.0,5.4,1.0,Косметический
1981,23000000.0,Вторичноё жильё, Ломоносовский проспект,6.0,Москва,2.0,45.0,28.0,10.0,8.0,Без ремонта
1982,23999900.0,Вторичноё жильё, Планерная,12.0,Москва,2.0,61.0,33.0,11.7,8.0,Дизайнерский
1983,27500000.0,Вторичноё жильё, Белорусская,10.0,Москва,2.0,62.6,7.0,11.8,5.0,Дизайнерский
1984,31500000.0,Вторичноё жильё, Мичуринский проспект,26.0,Москва,2.0,70.0,37.5,12.4,22.0,Без ремонта
1985,40500000.0,Вторичноё жильё, Динамо,1.0,Москва,2.0,74.0,52.0,15.0,2.0,Дизайнерский
1986,40990000.0,Вторичноё жильё, Петровский Парк,16.0,Москва,2.0,72.0,54.0,7.0,6.0,Без ремонта
1987,43000000.0,Вторичноё жильё, Деловой центр,16.0,Москва,2.0,84.7,64.1,10.9,11.0,Дизайнерский
1988,56990000.0,Вторичноё жильё, Китай-город,3.0,Москва,2.0,51.1,31.6,14.5,3.0,Дизайнерский
1989,65000000.0,Вторичноё жильё, Киевская,8.0,Москва,2.0,88.9,28.0,29.0,13.0,Дизайнерский
1958,14150000.0,Вторичноё жильё, Прокшино,7.0,Москва,2.0,64.2,16.0,12.0,2.0,Европейский стиль
1959,16950000.0,Вторичноё жильё, Мичуринский проспект,9.0,Москва,2.0,54.0,38.0,9.5,1.0,Косметический
1960,37000000.0,Вторичноё жильё, Парк Культуры,8.0,Москва,2.0,56.0,34.0,9.0,8.0,Дизайнерский
1961,37800000.0,Вторичноё жильё, Тестовская,3.0,Москва,2.0,62.0,40.0,15.0,52.0,Дизайнерский
1962,40000000.0,Вторичноё жильё, Петровский Парк,7.0,Москва,2.0,60.4,33.0,10.0,15.0,Дизайнерский
1963,42000000.0,Вторичноё жильё, Раменки,9.0,Москва,2.0,83.5,44.3,13.5,17.0,Дизайнерский
1964,55000000.0,Вторичноё жильё, Маяковская,5.0,Москва,2.0,61.0,38.0,15.0,3.0,Дизайнерский
1965,70000000.0,Вторичноё жильё, Шелепиха,15.0,Москва,2.0,87.0,46.1,13.8,36.0,Дизайнерский
1966,107700000.0,Вторичноё жильё, Китай-город,3.0,Москва,2.0,107.7,56.6,15.6,1.0,Дизайнерский
1967,15900000.0,Вторичноё жильё, Верхние Лихоборы,3.0,Москва,2.0,48.4,30.0,12.0,8.0,Без ремонта
1968,43000000.0,Вторичноё жильё, Тестовская,3.0,Москва,2.0,62.0,33.5,11.8,12.0,Дизайнерский
1969,23000000.0,Вторичноё жильё, Минская,14.0,Москва,2.0,50.9,5.8,10.9,5.0,Без ремонта
1970,76960000.0,Вторичноё жильё, Ломоносовский проспект,4.0,Москва,2.0,59.2,32.1,11.5,6.0,Без ремонта
1972,84900000.0,Вторичноё жильё, Спортивная,8.0,Москва,2.0,90.0,47.6,14.1,3.0,Европейский стиль
1973,34500000.0,Вторичноё жильё, Серпуховская,21.0,Москва,2.0,55.5,33.0,10.2,38.0,Без ремонта
1942,37990000.0,Вторичноё жильё, Улица 1905 года,20.0,Москва,2.0,65.7,35.3,12.1,3.0,Дизайнерский
1943,52100000.0,Вторичноё жильё, Китай-город,5.0,Москва,2.0,52.1,30.0,10.0,3.0,Дизайнерский
1944,52100000.0,Вторичноё жильё, Китай-город,3.0,Москва,2.0,52.1,28.5,11.0,3.0,Дизайнерский
1945,120000000.0,Вторичноё жильё, Беговая,5.0,Москва,2.0,113.13,59.3,16.0,7.0,Европейский стиль
1946,52600000.0,Вторичноё жильё, Аэропорт,13.0,Москва,2.0,72.2,38.6,12.6,16.0,Дизайнерский
1947,55000000.0,Вторичноё жильё, Фрунзенская,15.0,Москва,2.0,88.0,40.0,13.9,2.0,Дизайнерский
1948,11000000.0,Вторичноё жильё, Кузьминки,20.0,Москва,2.0,44.2,31.7,5.5,2.0,Косметический
1949,34000000.0,Вторичноё жильё, Минская,28.0,Москва,2.0,65.2,32.0,13.5,1.0,Без ремонта
1950,47000000.0,Вторичноё жильё, Маяковская,3.0,Москва,2.0,73.0,35.0,10.0,7.0,Европейский стиль
1951,57000000.0,Вторичноё жильё, Сухаревская,1.0,Москва,2.0,77.2,7.0,13.0,2.0,Дизайнерский
1952,80000000.0,Вторичноё жильё, Выставочная,4.0,Москва,2.0,92.0,48.6,14.3,15.0,Европейский стиль
1953,23900000.0,Вторичноё жильё, Зорге,8.0,Москва,2.0,59.9,37.0,9.0,6.0,Дизайнерский
1954,31500000.0,Вторичноё жильё, Молодёжная,7.0,Москва,2.0,59.0,36.0,10.0,4.0,Дизайнерский
1955,45990000.0,Вторичноё жильё, Улица 1905 года,6.0,Москва,2.0,63.1,34.0,11.9,2.0,Дизайнерский
1956,107000000.0,Вторичноё жильё, Китай-город,5.0,Москва,2.0,107.7,70.0,15.0,1.0,Дизайнерский
1957,12250000.0,Вторичноё жильё, Давыдково,19.0,Москва,2.0,44.7,27.0,6.0,2.0,Европейский стиль
1926,49000000.0,Вторичноё жильё, Маяковская,4.0,Москва,2.0,73.0,36.1,13.1,7.0,Европейский стиль
1927,50000000.0,Вторичноё жильё, Арбатская,11.0,Москва,2.0,53.2,35.0,10.0,10.0,Дизайнерский
1928,62400000.0,Вторичноё жильё, Международная,6.0,Москва,2.0,83.0,50.0,10.0,36.0,Без ремонта
1929,65000000.0,Вторичноё жильё, Деловой центр,1.0,Москва,2.0,110.0,2.0,50.0,49.0,Дизайнерский
1930,71000000.0,Вторичноё жильё, Международная,6.0,Москва,2.0,82.0,53.0,13.0,54.0,Дизайнерский
1931,86000000.0,Вторичноё жильё, Деловой центр,3.0,Москва,2.0,114.0,92.0,12.0,46.0,Дизайнерский
1932,29000000.0,Вторичноё жильё, Баррикадная,5.0,Москва,2.0,55.2,12.0,11.2,5.0,Европейский стиль
1933,63000000.0,Вторичноё жильё, Бауманская,7.0,Москва,2.0,131.6,15.0,17.5,9.0,Дизайнерский
1934,50000000.0,Вторичноё жильё, Арбатская,13.0,Москва,2.0,53.2,35.0,10.0,10.0,Дизайнерский
1935,99000000.0,Вторичноё жильё, Спортивная,6.0,Москва,2.0,90.0,47.6,14.1,5.0,Без ремонта
1936,123000000.0,Вторичноё жильё, Спортивная,9.0,Москва,2.0,77.0,41.1,13.0,9.0,Дизайнерский
1937,40000000.0,Вторичноё жильё, Шелепиха,13.0,Москва,2.0,60.0,16.0,30.0,35.0,Дизайнерский
1938,32500000.0,Вторичноё жильё, Молодёжная,7.0,Москва,2.0,57.0,42.0,12.0,16.0,Дизайнерский
1939,26800000.0,Вторичноё жильё, Раменки,6.0,Москва,2.0,57.0,31.0,11.4,9.0,Дизайнерский
